Energy (eV),ε₁ (Real dielectric),ε₂ (Imag dielectric),n (Refractive index),κ (Extinction coeff),α (Absorption cm^-1)
1.05716683184729,4.02355803515807,0.005027497258488896,2.0058812541227664,0.0012531891527192485,1.87643705061142e-05
1.0720043704659423,4.017562012081848,0.0836338342129054,2.004494254818113,0.020861579925176156,0.0003167507089893671
1.073988422456618,4.0167615813167,0.05357353103167288,2.0042305774354237,0.013365111687955346,0.00020330405255216546
1.0755039532389308,4.016150381099239,0.012142536139041087,2.0040358178174213,0.003029520737848673,4.6148733244422115e-05
1.0823861655721776,4.013377175112629,0.0057813800578318895,2.0033420220148983,0.0014429338560823745,2.2120885097214665e-05
1.0881769924926836,4.011046701160902,0.002511289798561871,2.0027598693393935,0.0006269572895035205,9.662985751100582e-06
1.0916330799718528,4.00965711080603,0.004785543657865822,2.0024131788163624,0.0011949441075689321,1.8475581802501197e-05
1.0956073589642867,4.008060357876766,0.009683392716716156,2.002015536050718,0.0024184109819541076,3.752829990452753e-05
1.0978475809080637,4.007160859223847,0.041438267588506224,2.0018161716807654,0.01035016805607694,0.00016093973963191493
1.0992985352440947,4.006578483977561,0.025468800932736263,2.001654055585531,0.006361938733015826,9.90555868685543e-05
1.1014306487977992,4.005723015749613,0.030764294452755664,2.001444998739668,0.007685520829234571,0.00011989589244269235
1.1051269962040664,4.004240793884422,0.0011012689159263294,2.0010599365345656,0.00027517139739226384,4.307143298668938e-06
1.108939088630298,4.0027133060207625,1.4484190803012645e-05,2.0006782115157513,3.6198475417945364e-06,5.685541256455329e-08
1.113295326706591,4.000969206710353,0.09567063842944082,2.000385223112415,0.023913053676880326,0.00037706764483521726
1.115773483962826,3.9999777091675104,0.012153945218155746,1.999996735396504,0.0030384912642548575,4.801842067529179e-05
1.1184660545644896,3.9989009828729505,0.0827055020179774,1.9998321347429353,0.02067811107270676,0.0003275725603634648
1.122538772046198,3.99727345401403,0.025591190856346112,1.999328490601174,0.006399946526212565,0.00010175401140538234
1.122619624079754,3.9972411575510893,0.02532920939720502,1.9993202051888748,0.00633445541425723,0.00010072000924844775
1.125195203104666,3.996212611997252,0.016167189417614792,1.9990570185811787,0.004043703923246574,6.444378870638607e-05
1.1291572249951536,3.9946314309340263,0.21987599036884709,1.999413612595598,0.05498511888278212,0.0008793736129198838
1.1332918285643478,3.9929827106617344,0.06887538545376423,1.9983192183165943,0.017233329095384383,0.0002766207678848634
1.137001344188772,3.9915046589142538,2.065402727573314,2.059820736146202,0.5013549701993861,0.00807384014382014
1.1376685345422988,3.9912389341040653,0.8155679671545362,2.0081026052794817,0.20306929661122225,0.0032721549020364444
1.1386547468109085,3.990846215982372,1.3995534010910218,2.0273114742314964,0.3451747348348527,0.005566790847001588
1.143856446242558,3.9887761362363054,3.4962780763869894,2.155568753994521,0.8109873716410059,0.013138913674809797
1.1480934073744355,3.987091576640614,3.6910268408344726,2.1702967407065645,0.8503507312167866,0.01382767476903211
1.1508179280434387,3.9860090971768134,6.2576718818355115,2.388028179821388,1.3102173447349252,0.02135619152047732
1.1553786346078638,3.984198402161919,0.15734678469340094,1.996434649456858,0.03940694596144492,0.0006448681894153604
1.1562047213463176,3.9838706052442356,0.10349683571749733,1.9961319287661463,0.0259243475408662,0.00042453785087929183
1.1570360139940623,3.983540797252048,0.0341808444741103,1.995899325678121,0.008562767679298526,0.00014032494536469
